order_id,order_date,month,month_num,region,customer_lat,customer_lon,product_category,demand_units,weight_kg,order_value_usd,shipping_mode,dist_wh1_km,cost_wh1_usd,lead_wh1_days,service_met_wh1,dist_wh2_atlanta_km,dist_wh3_la_km,dist_wh4_dallas_km,wh_assigned_s1,dist_s1_km,cost_s1_usd,lead_s1_days,service_met_s1,wh_assigned_s2,dist_s2_km,cost_s2_usd,lead_s2_days,service_met_s2
ORD-23342,2025-09-20 02:00:00,Sep,9,Midwest,39.751,-90.9006,Electronics,3,14.84,287.87,Standard Ground,362.9,14.87,2.1,0,883.8,2501.8,938.0,WH1_CHICAGO,362.9,13.56,1.3,1,WH1_CHICAGO,362.9,14.58,1.9,1
ORD-23343,2025-09-20 02:00:00,Sep,9,Northeast,40.8325,-76.0189,Apparel,5,20.36,789.68,Express Air,975.3,52.91,3.4,0,1079.9,3765.8,2048.4,WH1_CHICAGO,975.3,53.51,3.3,0,WH1_CHICAGO,975.3,52.7,3.2,0
ORD-23344,2025-09-20 03:00:00,Sep,9,West Coast,32.9181,-121.8972,Beauty,3,15.42,533.93,Economy Saver,3162.5,38.26,7.0,0,3466.5,361.5,2339.2,WH3_LOS_ANGELES,361.5,9.41,2.1,0,WH1_CHICAGO,3162.5,36.99,7.0,0
ORD-23345,2025-09-20 03:00:00,Sep,9,Southeast,36.3852,-82.9271,Electronics,5,64.36,2494.83,Standard Ground,732.9,40.93,2.4,0,321.9,3200.9,1330.2,WH1_CHICAGO,732.9,41.24,2.6,0,WH2_ATLANTA,321.9,36.08,2.0,1
ORD-23346,2025-09-20 04:00:00,Sep,9,Southeast,33.9271,-85.3998,Electronics,5,17.59,691.13,Standard Ground,905.4,22.65,2.8,0,95.5,3014.9,1065.7,WH1_CHICAGO,905.4,24.36,2.8,0,WH2_ATLANTA,95.5,13.85,1.0,1
ORD-23347,2025-09-20 04:00:00,Sep,9,Southeast,32.5207,-84.3413,Electronics,3,7.37,320.92,Standard Ground,1080.3,21.03,3.8,0,136.6,3141.5,1165.8,WH1_CHICAGO,1080.3,19.44,3.6,0,WH2_ATLANTA,136.6,8.09,1.4,1
ORD-23348,2025-09-20 05:00:00,Sep,9,Midwest,40.9465,-92.9752,Home & Kitchen,4,33.0,1254.98,Express Air,457.6,53.6,2.0,1,1101.9,2347.3,969.7,WH1_CHICAGO,457.6,51.14,2.0,1,WH1_CHICAGO,457.6,53.01,2.2,0
ORD-23349,2025-09-20 05:00:00,Sep,9,Southeast,36.1973,-82.5493,Apparel,3,9.08,234.85,Standard Ground,768.8,17.31,2.8,0,319.6,3236.8,1358.6,WH1_CHICAGO,768.8,16.5,2.0,1,WH2_ATLANTA,319.6,13.6,1.5,1
ORD-23350,2025-09-20 07:00:00,Sep,9,Southeast,34.2446,-79.757,Electronics,1,4.18,120.3,Standard Ground,1092.4,17.55,3.4,0,430.4,3520.1,1586.4,WH1_CHICAGO,1092.4,20.77,3.0,0,WH2_ATLANTA,430.4,10.45,2.2,0
ORD-23351,2025-09-20 07:00:00,Sep,9,Southwest,33.6755,-98.7252,Electronics,5,25.11,897.12,Standard Ground,1333.1,31.38,3.1,0,1325.1,1799.9,205.3,WH1_CHICAGO,1333.1,32.4,3.5,0,WH2_ATLANTA,1325.1,31.91,3.9,0
ORD-23352,2025-09-20 09:00:00,Sep,9,Northeast,41.788,-72.5146,Footwear,2,1.17,71.38,Standard Ground,1250.7,19.2,3.8,0,1371.8,4053.2,2359.6,WH1_CHICAGO,1250.7,20.08,3.9,0,WH1_CHICAGO,1250.7,19.22,4.0,0
ORD-23353,2025-09-20 09:00:00,Sep,9,Southwest,32.632,-93.8166,Electronics,2,22.56,851.35,Standard Ground,1164.0,27.63,4.0,0,885.8,2269.2,279.3,WH1_CHICAGO,1164.0,27.81,3.2,0,WH2_ATLANTA,885.8,23.91,3.1,0
ORD-23354,2025-09-20 09:00:00,Sep,9,West Coast,38.4988,-118.0453,Beauty,2,20.41,538.17,Standard Ground,2597.0,45.26,5.8,0,3051.4,494.8,2017.4,WH3_LOS_ANGELES,494.8,18.06,2.4,0,WH1_CHICAGO,2597.0,43.78,6.8,0
ORD-23355,2025-09-20 09:00:00,Sep,9,Midwest,44.2306,-87.914,Grocery,2,17.46,733.17,Standard Ground,262.6,13.59,1.6,1,1204.4,2829.2,1487.7,WH1_CHICAGO,262.6,16.92,1.5,1,WH1_CHICAGO,262.6,14.46,1.7,1
ORD-23356,2025-09-20 09:00:00,Sep,9,West Coast,36.6444,-117.8616,Apparel,5,70.09,2903.75,Economy Saver,2652.4,51.86,7.0,0,3043.2,290.3,1968.6,WH3_LOS_ANGELES,290.3,31.21,1.8,1,WH1_CHICAGO,2652.4,52.87,6.6,0
ORD-23357,2025-09-20 10:00:00,Sep,9,Midwest,41.1431,-86.5552,Home & Kitchen,5,64.9,2924.98,Express Air,121.2,74.28,1.0,1,844.1,2883.2,1299.5,WH1_CHICAGO,121.2,75.25,1.1,1,WH1_CHICAGO,121.2,74.83,1.0,1
ORD-23358,2025-09-20 10:00:00,Sep,9,Northwest,45.1598,-126.559,Grocery,3,43.01,1721.35,Economy Saver,3129.5,46.01,7.0,0,3787.1,1424.0,2894.9,WH3_LOS_ANGELES,1424.0,30.17,3.9,0,WH1_CHICAGO,3129.5,47.17,7.0,0
ORD-23359,2025-09-20 11:00:00,Sep,9,Southwest,33.1957,-101.646,Electronics,3,36.12,1107.24,Express Air,1564.8,82.3,4.1,0,1600.1,1538.1,454.6,WH3_LOS_ANGELES,1538.1,81.15,4.3,0,WH1_CHICAGO,1564.8,80.21,4.9,0
ORD-23360,2025-09-20 11:00:00,Sep,9,Northeast,39.4416,-71.95,Electronics,2,15.13,678.6,Standard Ground,1348.0,24.32,4.3,0,1276.4,4122.6,2343.0,WH1_CHICAGO,1348.0,27.37,4.2,0,WH2_ATLANTA,1276.4,26.08,3.4,0
ORD-23361,2025-09-20 12:00:00,Sep,9,Northeast,42.1972,-71.0618,Beauty,5,34.2,575.63,Standard Ground,1366.6,35.19,4.2,0,1495.9,4170.4,2487.7,WH1_CHICAGO,1366.6,34.76,4.5,0,WH1_CHICAGO,1366.6,35.5,4.1,0
ORD-23362,2025-09-20 12:00:00,Sep,9,Northeast,37.0645,-73.26,Home & Kitchen,3,42.67,745.85,Economy Saver,1342.4,31.55,4.2,0,1073.0,4045.2,2192.2,WH1_CHICAGO,1342.4,28.93,3.8,0,WH2_ATLANTA,1073.0,27.2,3.4,0
ORD-23363,2025-09-20 12:00:00,Sep,9,Northeast,40.2362,-71.5295,Footwear,3,30.96,613.17,Express Air,1360.2,71.24,4.1,0,1348.6,4148.9,2395.7,WH1_CHICAGO,1360.2,72.14,4.2,0,WH2_ATLANTA,1348.6,73.89,3.5,0
ORD-23364,2025-09-20 14:00:00,Sep,9,Northeast,43.3574,-77.2723,Electronics,3,12.3,427.56,Standard Ground,862.7,20.88,3.1,0,1233.5,3662.4,2066.7,WH1_CHICAGO,862.7,21.57,3.2,0,WH1_CHICAGO,862.7,19.04,2.1,0
ORD-23365,2025-09-20 15:00:00,Sep,9,Northeast,40.7286,-71.9184,Grocery,5,58.02,2290.72,Standard Ground,1316.8,44.9,4.1,0,1347.2,4111.1,2376.0,WH1_CHICAGO,1316.8,46.79,3.1,0,WH1_CHICAGO,1316.8,46.68,4.0,0
ORD-23366,2025-09-20 15:00:00,Sep,9,West Coast,35.655,-116.0086,Footwear,1,14.8,536.07,Standard Ground,2542.8,42.88,6.6,0,2886.0,270.8,1792.2,WH3_LOS_ANGELES,270.8,14.91,1.4,1,WH1_CHICAGO,2542.8,43.15,6.5,0
ORD-23367,2025-09-20 15:00:00,Sep,9,Midwest,40.6971,-88.9006,Electronics,2,11.84,492.14,Standard Ground,168.9,12.16,1.0,1,869.5,2682.1,1126.2,WH1_CHICAGO,168.9,11.75,2.0,1,WH1_CHICAGO,168.9,12.36,1.4,1
ORD-23368,2025-09-20 15:00:00,Sep,9,Southwest,29.8534,-96.5382,Apparel,3,42.29,1266.28,Standard Ground,1557.5,42.62,4.4,0,1226.2,2096.0,326.0,WH1_CHICAGO,1557.5,42.08,4.1,0,WH2_ATLANTA,1226.2,37.52,3.9,0
ORD-23369,2025-09-20 15:00:00,Sep,9,Southwest,25.9636,-97.7433,Footwear,3,12.77,560.14,Standard Ground,1997.1,34.1,6.1,0,1549.6,2163.8,763.1,WH1_CHICAGO,1997.1,34.43,5.2,0,WH2_ATLANTA,1549.6,29.2,4.0,0
ORD-23370,2025-09-20 15:00:00,Sep,9,Southeast,36.5917,-86.6903,Grocery,2,14.68,634.12,Standard Ground,593.3,18.83,2.3,0,379.1,2863.7,1016.1,WH1_CHICAGO,593.3,17.23,2.8,0,WH2_ATLANTA,379.1,16.89,1.4,1
ORD-23371,2025-09-20 16:00:00,Sep,9,Southwest,28.7634,-93.6513,Electronics,5,69.68,1587.09,Standard Ground,1556.2,54.61,4.6,0,1039.8,2400.3,538.0,WH1_CHICAGO,1556.2,55.85,4.4,0,WH2_ATLANTA,1039.8,49.7,3.0,0
ORD-23372,2025-09-20 16:00:00,Sep,9,Northeast,42.9531,-77.3892,Apparel,4,11.67,520.24,Standard Ground,848.6,21.79,2.4,0,1190.6,3651.3,2037.4,WH1_CHICAGO,848.6,20.32,2.7,0,WH1_CHICAGO,848.6,20.26,3.0,0
ORD-23373,2025-09-20 16:00:00,Sep,9,Midwest,44.9655,-86.7026,Home & Kitchen,2,2.38,92.4,Standard Ground,351.4,7.96,2.4,0,1262.8,2941.3,1609.8,WH1_CHICAGO,351.4,8.23,1.9,1,WH1_CHICAGO,351.4,9.05,1.6,1
ORD-23374,2025-09-20 16:00:00,Sep,9,Southeast,36.1072,-84.8756,Electronics,2,25.18,1090.04,Standard Ground,684.3,26.25,3.0,0,266.0,3030.1,1153.3,WH1_CHICAGO,684.3,23.74,2.3,0,WH2_ATLANTA,266.0,20.14,1.4,1
ORD-23375,2025-09-20 17:00:00,Sep,9,Southeast,37.0759,-83.304,Apparel,4,52.88,1606.26,Standard Ground,650.2,35.12,2.9,0,382.7,3160.4,1318.2,WH1_CHICAGO,650.2,35.64,1.9,1,WH2_ATLANTA,382.7,33.56,1.7,1
ORD-23376,2025-09-20 17:00:00,Sep,9,Southeast,33.1135,-81.0529,Apparel,4,2.48,65.9,Standard Ground,1133.4,16.76,4.1,0,317.4,3427.6,1468.2,WH1_CHICAGO,1133.4,18.56,3.4,0,WH2_ATLANTA,317.4,7.67,1.7,1
ORD-23377,2025-09-20 17:00:00,Sep,9,Southwest,31.2159,-101.5621,Apparel,2,21.45,395.79,Economy Saver,1714.6,27.97,4.1,0,1633.3,1591.7,481.6,WH3_LOS_ANGELES,1591.7,23.89,4.7,0,WH2_ATLANTA,1633.3,21.35,4.4,0
ORD-23378,2025-09-20 17:00:00,Sep,9,Northwest,46.1977,-122.6365,Apparel,3,17.5,376.31,Standard Ground,2815.6,45.86,7.0,0,3498.9,1400.6,2653.6,WH3_LOS_ANGELES,1400.6,25.5,4.2,0,WH1_CHICAGO,2815.6,45.79,7.0,0
ORD-23379,2025-09-20 17:00:00,Sep,9,West Coast,34.5802,-117.0189,Home & Kitchen,4,22.58,398.15,Standard Ground,2677.1,46.87,6.5,0,2990.5,126.9,1878.7,WH3_LOS_ANGELES,126.9,16.56,1.6,1,WH1_CHICAGO,2677.1,46.74,6.5,0
ORD-23380,2025-09-20 18:00:00,Sep,9,West Coast,42.4808,-121.3383,Beauty,1,6.3,161.11,Standard Ground,2760.0,40.75,6.8,0,3345.7,975.2,2403.6,WH3_LOS_ANGELES,975.2,20.42,3.2,0,WH1_CHICAGO,2760.0,39.29,7.0,0
ORD-23381,2025-09-20 19:00:00,Sep,9,Midwest,41.8949,-89.1953,Home & Kitchen,1,3.43,88.19,Express Air,129.6,15.64,1.5,1,998.9,2676.2,1215.2,WH1_CHICAGO,129.6,16.45,2.0,1,WH1_CHICAGO,129.6,15.35,1.4,1
ORD-23382,2025-09-20 20:00:00,Sep,9,Midwest,46.0768,-86.5248,Electronics,2,15.56,712.36,Standard Ground,475.2,17.25,2.2,0,1382.7,2985.3,1718.8,WH1_CHICAGO,475.2,17.89,2.1,0,WH1_CHICAGO,475.2,17.1,2.5,0
ORD-23383,2025-09-20 21:00:00,Sep,9,West Coast,38.8174,-117.1363,Home & Kitchen,3,27.61,1250.92,Standard Ground,2511.0,46.84,6.3,0,2972.5,539.0,1948.3,WH3_LOS_ANGELES,539.0,24.52,2.1,0,WH1_CHICAGO,2511.0,47.99,6.4,0
ORD-23384,2025-09-20 21:00:00,Sep,9,Southeast,34.0863,-83.0592,Grocery,4,14.48,632.99,Standard Ground,954.1,22.89,3.4,0,128.2,3224.5,1282.1,WH1_CHICAGO,954.1,20.7,3.1,0,WH2_ATLANTA,128.2,11.79,1.6,1
ORD-23385,2025-09-20 22:00:00,Sep,9,Southeast,37.1417,-80.1663,Home & Kitchen,2,24.72,825.08,Standard Ground,828.5,25.39,2.9,0,537.1,3436.9,1588.9,WH1_CHICAGO,828.5,25.54,3.2,0,WH2_ATLANTA,537.1,23.25,1.8,1
ORD-23386,2025-09-20 22:00:00,Sep,9,Northeast,39.1774,-75.8105,Grocery,4,43.16,1782.88,Standard Ground,1042.1,37.54,3.3,0,975.3,3795.1,2012.3,WH1_CHICAGO,1042.1,34.79,3.6,0,WH2_ATLANTA,975.3,36.1,2.4,0
ORD-23387,2025-09-21 00:00:00,Sep,9,Southeast,32.9428,-79.0223,Apparel,1,13.88,257.35,Standard Ground,1249.6,27.66,4.0,0,506.3,3616.5,1658.4,WH1_CHICAGO,1249.6,26.85,4.0,0,WH2_ATLANTA,506.3,17.72,2.4,0
ORD-23388,2025-09-21 01:00:00,Sep,9,Midwest,44.4469,-81.5448,Footwear,3,11.41,531.14,Standard Ground,570.0,16.78,2.1,0,1214.4,3331.7,1848.9,WH1_CHICAGO,570.0,17.88,2.3,0,WH1_CHICAGO,570.0,17.0,1.6,1
ORD-23389,2025-09-21 01:00:00,Sep,9,West Coast,34.7282,-119.2196,Home & Kitchen,1,6.35,120.88,Standard Ground,2850.8,39.17,7.0,0,3187.7,116.9,2080.0,WH3_LOS_ANGELES,116.9,7.8,1.0,1,WH1_CHICAGO,2850.8,40.86,7.0,0
ORD-23390,2025-09-21 01:00:00,Sep,9,Midwest,40.6996,-88.547,Beauty,5,14.22,425.85,Standard Ground,151.8,12.1,1.2,1,855.8,2711.7,1146.3,WH1_CHICAGO,151.8,11.92,1.2,1,WH1_CHICAGO,151.8,12.99,1.7,1
ORD-23391,2025-09-21 02:00:00,Sep,9,Midwest,43.3598,-88.1376,Electronics,1,1.11,66.04,Standard Ground,169.9,4.57,1.0,1,1117.0,2791.0,1398.0,WH1_CHICAGO,169.9,5.89,1.0,1,WH1_CHICAGO,169.9,7.26,1.9,1
ORD-23392,2025-09-21 02:00:00,Sep,9,Northeast,43.0685,-75.2907,Home & Kitchen,4,22.49,677.27,Express Air,1019.7,59.14,2.8,0,1303.0,3822.1,2196.7,WH1_CHICAGO,1019.7,56.48,3.5,0,WH1_CHICAGO,1019.7,60.16,3.4,0
ORD-23393,2025-09-21 03:00:00,Sep,9,Northeast,42.0345,-75.1069,Electronics,5,9.68,450.82,Standard Ground,1034.7,22.18,3.2,0,1228.1,3837.8,2166.1,WH1_CHICAGO,1034.7,18.9,2.7,0,WH1_CHICAGO,1034.7,19.82,3.6,0
ORD-23394,2025-09-21 03:00:00,Sep,9,Southwest,28.3256,-100.0644,Electronics,1,10.24,231.59,Standard Ground,1879.9,33.1,5.4,0,1608.5,1839.5,585.5,WH3_LOS_ANGELES,1839.5,31.07,5.3,0,WH2_ATLANTA,1608.5,28.74,4.4,0
ORD-23395,2025-09-21 03:00:00,Sep,9,Midwest,41.7483,-82.2355,Beauty,5,32.47,846.76,Express Air,447.2,51.65,2.4,0,909.3,3247.4,1625.8,WH1_CHICAGO,447.2,50.41,2.0,1,WH1_CHICAGO,447.2,53.85,2.1,0
ORD-23396,2025-09-21 04:00:00,Sep,9,Midwest,40.5808,-88.5076,Beauty,1,12.86,313.13,Standard Ground,161.9,9.2,1.0,1,842.6,2713.6,1138.8,WH1_CHICAGO,161.9,13.02,1.6,1,WH1_CHICAGO,161.9,11.11,1.3,1
ORD-23397,2025-09-21 04:00:00,Sep,9,Southeast,34.8773,-84.2983,Home & Kitchen,3,20.7,533.01,Economy Saver,830.7,14.85,3.0,0,125.7,3098.4,1177.1,WH1_CHICAGO,830.7,17.84,2.5,0,WH2_ATLANTA,125.7,11.44,1.0,1
ORD-23398,2025-09-21 04:00:00,Sep,9,Southeast,32.7357,-82.2837,Home & Kitchen,1,14.79,534.23,Standard Ground,1120.6,22.43,3.6,0,225.8,3324.4,1356.1,WH1_CHICAGO,1120.6,24.51,3.2,0,WH2_ATLANTA,225.8,14.41,1.4,1
ORD-23399,2025-09-21 04:00:00,Sep,9,Midwest,40.6269,-93.349,Grocery,1,9.89,462.61,Standard Ground,497.8,14.24,2.2,0,1101.1,2309.8,925.2,WH1_CHICAGO,497.8,13.98,2.2,0,WH1_CHICAGO,497.8,12.15,1.7,1
ORD-23400,2025-09-21 05:00:00,Sep,9,Midwest,40.1997,-86.1552,Grocery,1,10.78,331.46,Express Air,223.9,23.76,1.9,1,734.2,2908.8,1257.8,WH1_CHICAGO,223.9,24.81,1.3,1,WH1_CHICAGO,223.9,25.71,1.5,1
ORD-23401,2025-09-21 05:00:00,Sep,9,Northwest,46.969,-119.3275,Grocery,3,39.77,1193.76,Standard Ground,2561.4,54.99,6.8,0,3268.9,1439.2,2471.6,WH3_LOS_ANGELES,1439.2,38.37,4.2,0,WH1_CHICAGO,2561.4,52.66,6.8,0
ORD-23402,2025-09-21 05:00:00,Sep,9,West Coast,39.6388,-121.3004,Grocery,3,4.59,154.91,Standard Ground,2828.6,39.78,7.0,0,3331.4,678.0,2318.3,WH3_LOS_ANGELES,678.0,16.21,2.4,0,WH1_CHICAGO,2828.6,39.61,7.0,0
ORD-23403,2025-09-21 05:00:00,Sep,9,Northeast,39.3583,-75.7532,Home & Kitchen,1,8.56,307.01,Standard Ground,1039.9,20.07,3.7,0,991.1,3798.3,2022.1,WH1_CHICAGO,1039.9,20.61,2.9,0,WH2_ATLANTA,991.1,21.1,3.2,0
ORD-23404,2025-09-21 06:00:00,Sep,9,Southeast,33.4655,-84.3698,Apparel,4,51.04,1548.45,Economy Saver,978.2,28.78,3.2,0,31.6,3117.7,1159.2,WH1_CHICAGO,978.2,31.51,3.2,0,WH2_ATLANTA,31.6,19.4,1.0,1
ORD-23405,2025-09-21 06:00:00,Sep,9,Northeast,40.3859,-76.1805,Electronics,3,43.24,1692.05,Economy Saver,972.4,26.41,3.6,0,1035.8,3754.4,2019.5,WH1_CHICAGO,972.4,28.17,3.2,0,WH1_CHICAGO,972.4,29.41,3.5,0
ORD-23406,2025-09-21 07:00:00,Sep,9,Northeast,42.1119,-76.3702,Footwear,5,49.95,1839.3,Express Air,930.2,79.33,3.2,0,1164.7,3733.4,2072.9,WH1_CHICAGO,930.2,79.5,3.1,0,WH1_CHICAGO,930.2,80.8,2.7,0
ORD-23407,2025-09-21 07:00:00,Sep,9,West Coast,34.0061,-118.4595,Electronics,5,50.55,2163.59,Standard Ground,2824.0,61.89,7.0,0,3130.8,20.5,2012.0,WH3_LOS_ANGELES,20.5,27.36,1.0,1,WH1_CHICAGO,2824.0,62.99,7.0,0
ORD-23408,2025-09-21 07:00:00,Sep,9,Southwest,33.4446,-97.6754,Grocery,4,45.83,757.17,Standard Ground,1287.1,40.61,4.0,0,1230.3,1899.7,110.5,WH1_CHICAGO,1287.1,40.25,3.9,0,WH2_ATLANTA,1230.3,42.7,3.3,0
ORD-23409,2025-09-21 07:00:00,Sep,9,Midwest,43.238,-85.6096,Apparel,1,4.48,199.73,Economy Saver,224.1,7.05,1.0,1,1060.4,2989.9,1518.3,WH1_CHICAGO,224.1,6.28,1.7,1,WH1_CHICAGO,224.1,7.8,1.4,1
ORD-23410,2025-09-21 08:00:00,Sep,9,Southwest,35.7983,-94.8012,Apparel,3,25.14,894.67,Express Air,917.4,56.57,3.6,0,977.5,2140.9,382.7,WH1_CHICAGO,917.4,56.45,3.3,0,WH1_CHICAGO,917.4,57.09,3.3,0
ORD-23411,2025-09-21 08:00:00,Sep,9,Midwest,44.9144,-87.8142,Electronics,4,5.49,267.37,Economy Saver,338.0,8.49,1.8,1,1275.7,2855.0,1555.5,WH1_CHICAGO,338.0,8.99,1.4,1,WH1_CHICAGO,338.0,7.91,1.2,1
ORD-23412,2025-09-21 08:00:00,Sep,9,Northeast,43.2193,-70.4481,Beauty,1,4.41,188.58,Standard Ground,1412.8,22.93,4.8,0,1602.7,4214.6,2569.3,WH1_CHICAGO,1412.8,23.26,4.2,0,WH1_CHICAGO,1412.8,22.07,4.4,0
ORD-23413,2025-09-21 09:00:00,Sep,9,Midwest,41.2148,-90.0656,Apparel,2,10.19,493.32,Standard Ground,215.7,10.2,1.7,1,969.1,2592.7,1111.7,WH1_CHICAGO,215.7,11.96,1.4,1,WH1_CHICAGO,215.7,11.51,1.0,1
ORD-23414,2025-09-21 09:00:00,Sep,9,Midwest,40.4746,-86.7546,Footwear,5,46.24,1798.54,Standard Ground,172.4,25.44,1.7,1,776.7,2860.1,1237.7,WH1_CHICAGO,172.4,27.33,1.0,1,WH1_CHICAGO,172.4,27.49,1.0,1
ORD-23415,2025-09-21 10:00:00,Sep,9,Southwest,29.7006,-98.3612,Grocery,4,59.87,1303.48,Standard Ground,1661.5,52.22,4.4,0,1394.7,1935.3,373.0,WH1_CHICAGO,1661.5,52.06,4.9,0,WH2_ATLANTA,1394.7,49.71,4.3,0
ORD-23416,2025-09-21 10:00:00,Sep,9,Southeast,36.4339,-80.4995,Home & Kitchen,3,3.13,114.19,Standard Ground,862.2,16.32,2.5,0,462.8,3416.2,1543.9,WH1_CHICAGO,862.2,18.34,2.7,0,WH2_ATLANTA,462.8,13.41,2.6,0
ORD-23417,2025-09-21 10:00:00,Sep,9,Midwest,36.7947,-91.9979,Beauty,2,26.21,700.37,Standard Ground,678.5,26.71,2.1,0,769.1,2390.1,625.7,WH1_CHICAGO,678.5,23.39,2.4,0,WH1_CHICAGO,678.5,24.64,2.8,0
ORD-23418,2025-09-21 10:00:00,Sep,9,Northwest,49.2383,-119.6409,Grocery,2,26.41,898.12,Economy Saver,2600.6,35.27,6.9,0,3360.0,1692.5,2630.7,WH3_LOS_ANGELES,1692.5,28.78,4.3,0,WH1_CHICAGO,2600.6,35.62,6.7,0
ORD-23419,2025-09-21 11:00:00,Sep,9,Southwest,30.8341,-101.4653,Grocery,2,20.03,673.88,Standard Ground,1740.1,34.08,5.4,0,1635.6,1612.6,491.1,WH3_LOS_ANGELES,1612.6,34.29,5.1,0,WH2_ATLANTA,1635.6,34.47,4.4,0
ORD-23420,2025-09-21 11:00:00,Sep,9,West Coast,33.3762,-118.4817,Electronics,1,1.05,94.15,Express Air,2858.4,82.85,7.0,0,3144.7,78.3,2017.9,WH3_LOS_ANGELES,78.3,13.24,1.2,1,WH1_CHICAGO,2858.4,81.31,7.0,0
ORD-23421,2025-09-21 12:00:00,Sep,9,Northwest,48.9654,-118.1735,Grocery,5,70.12,3031.53,Express Air,2491.0,140.0,6.7,0,3249.1,1658.3,2526.8,WH3_LOS_ANGELES,1658.3,117.68,4.8,0,WH1_CHICAGO,2491.0,139.39,6.6,0
ORD-23422,2025-09-21 12:00:00,Sep,9,Northeast,37.8638,-74.7394,Electronics,3,44.23,1340.1,Standard Ground,1185.7,39.0,3.9,0,982.3,3903.2,2074.0,WH1_CHICAGO,1185.7,40.54,3.7,0,WH2_ATLANTA,982.3,36.88,4.0,0
ORD-23423,2025-09-21 12:00:00,Sep,9,Southwest,30.2859,-96.5891,Grocery,3,14.55,389.76,Standard Ground,1517.7,30.55,4.4,0,1212.1,2076.6,277.7,WH1_CHICAGO,1517.7,28.82,3.8,0,WH2_ATLANTA,1212.1,25.46,3.7,0
ORD-23424,2025-09-21 13:00:00,Sep,9,West Coast,33.1723,-120.5916,Electronics,1,2.1,78.68,Standard Ground,3042.0,42.95,7.0,0,3341.6,238.4,2215.3,WH3_LOS_ANGELES,238.4,7.3,1.7,1,WH1_CHICAGO,3042.0,41.57,7.0,0
ORD-23425,2025-09-21 14:00:00,Sep,9,Southwest,30.2655,-95.4292,Electronics,4,55.83,917.21,Standard Ground,1467.7,44.61,4.4,0,1110.1,2183.7,307.9,WH1_CHICAGO,1467.7,47.64,4.1,0,WH2_ATLANTA,1110.1,43.0,3.4,0
ORD-23426,2025-09-21 14:00:00,Sep,9,West Coast,35.2129,-120.2424,Home & Kitchen,1,0.97,42.82,Economy Saver,2912.3,28.75,7.0,0,3272.6,223.8,2173.2,WH3_LOS_ANGELES,223.8,6.45,1.5,1,WH1_CHICAGO,2912.3,29.7,7.0,0
ORD-23427,2025-09-21 15:00:00,Sep,9,Northeast,41.6197,-69.8937,Grocery,1,11.14,528.87,Standard Ground,1469.0,25.32,4.3,0,1543.5,4271.5,2564.3,WH1_CHICAGO,1469.0,29.24,4.3,0,WH1_CHICAGO,1469.0,26.2,4.6,0
ORD-23428,2025-09-21 15:00:00,Sep,9,West Coast,41.7894,-118.588,Electronics,1,14.84,589.32,Standard Ground,2550.8,43.69,6.8,0,3113.2,860.9,2164.2,WH3_LOS_ANGELES,860.9,21.41,3.1,0,WH1_CHICAGO,2550.8,42.75,6.4,0
ORD-23429,2025-09-21 16:00:00,Sep,9,Northeast,40.5406,-70.7094,Electronics,2,13.42,296.65,Standard Ground,1420.9,28.5,4.4,0,1425.8,4214.6,2470.8,WH1_CHICAGO,1420.9,27.13,4.4,0,WH1_CHICAGO,1420.9,28.24,4.3,0
ORD-23430,2025-09-21 16:00:00,Sep,9,Northeast,42.8009,-71.7955,Beauty,2,11.59,333.4,Standard Ground,1303.6,23.81,3.7,0,1487.4,4107.0,2450.6,WH1_CHICAGO,1303.6,24.71,4.4,0,WH1_CHICAGO,1303.6,24.91,3.2,0
ORD-23431,2025-09-21 18:00:00,Sep,9,Midwest,38.3413,-84.3755,Grocery,2,8.72,266.99,Economy Saver,480.8,10.93,2.2,0,510.6,3058.9,1281.1,WH1_CHICAGO,480.8,10.87,2.0,1,WH1_CHICAGO,480.8,10.27,1.9,1
ORD-23432,2025-09-21 19:00:00,Sep,9,Northwest,46.5373,-123.7874,Apparel,1,7.12,151.6,Economy Saver,2901.9,30.93,7.0,0,3592.2,1464.8,2749.6,WH3_LOS_ANGELES,1464.8,20.21,4.3,0,WH1_CHICAGO,2901.9,33.19,7.0,0
ORD-23433,2025-09-21 19:00:00,Sep,9,Northeast,39.4906,-72.5449,Home & Kitchen,2,9.5,310.82,Standard Ground,1297.5,22.49,2.8,0,1233.2,4071.3,2293.9,WH1_CHICAGO,1297.5,25.86,3.9,0,WH2_ATLANTA,1233.2,23.6,3.8,0
ORD-23434,2025-09-21 19:00:00,Sep,9,Southeast,28.2744,-82.8764,Electronics,1,14.39,291.19,Standard Ground,1572.6,30.64,4.7,0,625.5,3408.5,1422.8,WH1_CHICAGO,1572.6,29.81,4.7,0,WH2_ATLANTA,625.5,18.98,1.8,1
ORD-23435,2025-09-21 19:00:00,Sep,9,Northeast,39.5209,-75.8924,Home & Kitchen,5,23.3,724.51,Standard Ground,1022.7,28.89,3.4,0,992.4,3785.0,2015.2,WH1_CHICAGO,1022.7,26.89,3.3,0,WH2_ATLANTA,992.4,31.86,3.5,0
